1	one	274.txt	sensor used or one player recorded [9]–[11]. That
1	one	274.txt	data collected for one player in one match.
1	one	273.txt	participants positively except one participant who stated that
1	one	273.txt	"uses all except one participant for training, while"
1	one	271.txt	we applied leave one subject out cross-validation in
1	one	271.txt	applied leave out one subject cross-validation where we
1	one	262.txt	session transfers for one patient with amyotrophic lateral
1	one	238.txt	was excluded because one player chose the same
1	one	231.txt	be transferred from one subject to another or
1	one	221.txt	one trailer from one participant  7 6  5
1	one	203.txt	estimated velocities for one random subject (N2) during horizontal
1	one	202.txt	the period from one subject putting the EEG
1	one	196.txt	email with a one word subject and 12 characters
1	one	192.txt	the samples of one participant are used as
1	one	177.txt	algorithm varies from one subject to another. I.
1	one	172.txt	blink level of one user over a series
1	one	171.txt	one experiment for one subject is shown in
1	one	164.txt	collected data involves one subject aged 23 years
1	one	155.txt	what works for one patient may not work
1	one	1423.txt	improves ACC for one subject (‘‘av’’). For the
1	one	1423.txt	cap CSP for one subject in the dataset
1	one	1417.txt	has been the one the subject was probably attending
1	one	1417.txt	column was the one the subject was concentrating on.
1	one	1410.txt	raw trajectories of one participant on Figure 4).
1	one	1410.txt	Raw trajectory of one participant in the five
1	one	1410.txt	Raw trajectory of one participant in the five
1	one	1407.txt	was done for one patient with no computer
1	one	1407.txt	Five therapists and one orthopedic patient without cognitive deficits
1	one	1394.txt	the samples of one participant were taken out
1	one	1381.txt	as seen in one subject of Study 4).
1	one	1378.txt	experimental design of one subject taking the test
1	one	1376.txt	score obtained from one participant is used to
1	one	1361.txt	classification accuracy of one subject to be higher
1	one	1356.txt	The performance of one subject with exoskeleton outperformed
1	one	1356.txt	On Healthy and one SCI subject  Kinaesthetic motor imagery
1	one	1346.txt	model and leave one subject out method is
1	one	1346.txt	The optimized leave one subject out cross-validation results
1	one	1346.txt	Performance Estimation Leave one subject out approach is
1	one	1334.txt	3  Discussion  Almost one hundred participants actively engaged with
1	one	1331.txt	signals recorded from one volunteer and transmitted this
1	one	1319.txt	tools vary from one stroke patient to another [44].
1	one	1310.txt	healthy group and one participant in MCI group
1	one	1301.txt	of EEG on one subject was recorded in
1	one	1301.txt	a demonstration of one subject wearing the exoskeleton
1	one	1300.txt	"task performed by one participant (<Participant_Id, Task Type>)."
1	one	1292.txt	experiments conducted on one subject playing 4 trials
1	one	1292.txt	"where data for one subject is reported, experimental"
1	one	1292.txt	"trial result for one subject is reported, the"
1	one	1291.txt	the epoch for one subject in contrast to
1	one	1273.txt	timing synchrony between one participant (P x) and
1	one	127.txt	was indeed the one that user counted (positive class).
1	one	127.txt	failing only for one user who recognized a
1	one	1255.txt	trial from any one participant we can determine
1	one	1243.txt	the reading against one user for 8 s
1	one	1241.txt	physiological recordings of one volunteer watching 40 short
1	one	1229.txt	and only to one user (i.e. 6 users
1	one	1227.txt	we only recorded one test subject performing each task
1	one	1227.txt	initial experiment with one user and distinguishing reading
1	one	1227.txt	document genres with one user and near perfect
1	one	1227.txt	EEG channels for one participant reading a research
1	one	1195.txt	were demonstrated to one subject (due to covid-19
1	one	1187.txt	are produced by one particular user are training material
1	one	1184.txt	i belongs to one subject and j to
1	one	1184.txt	generally revolve around one participant offering a certain
1	one	1184.txt	data from only one participant does not always
1	one	1184.txt	These tasks require one participant to imitate the
1	one	117.txt	each electrode in one participant (grey line). Black
1	one	1169.txt	with all but one user rating this criterion
1	one	1167.txt	In this study one participant had viewed IAPS
1	one	1158.txt	second session for one participant did not get
1	one	1137.txt	age and BMI one subject in the study
1	one	113.txt	was made by one subject that was not
1	one	113.txt	the exception of one participant that was not
1	one	1123.txt	Figure 12 with one student wearing the Emotiv
1	one	1115.txt	the stimulation in one participant could be detected
1	one	1112.txt	is that in one query patient can retrieve guidelines
1	one	1112.txt	coloring works of one subject (age 92). This
1	one	1110.txt	for training and one subject was selected for
1	one	1110.txt	for training and one subject was selected for
1	one	1094.txt	the stimulation in one participant could be detected
1	one	1090.txt	matrix obtained for one subject by offline Bayesian
1	one	1090.txt	EOG electrodes for one subject and 5 independent
1	one	1090.txt	Bayesian classifier for one subject based on the
1	one	1076.txt	"influence differs from one patient to another, from"
1	one	1054.txt	anger emotion of one subject from the LBD
1	one	1044.txt	An illustration for one student (green circle) of
1	one	1044.txt	"Each dot represents one student pair, averaged across"
1	one	1042.txt	when more than one user was involved the
1	one	1042.txt	very challenging as one user performing poorly could
1	one	1034.txt	EEG record from one participant are shown in
1	one	1034.txt	"Emotional activity of one participant during the route,"
1	one	1031.txt	"only data from one subject were analyzed, the"
1	one	1015.txt	information learned from one subject to help understand
1	one	1000.txt	2 Participants Twenty one participants took part in
1	One	876.txt	used a Leave One Subject Out (LOSO) cross-validation.
1	One	858.txt	use the Leave One Subject Out Cross-validation (LOSO-CV)
1	One	1356.txt	2017  Prosthetic Knee  One amputee subject  Active movements  Sitting
1	One	1123.txt	chain Management Project One student was particularly interested
1	1	992.txt	10 male and 1 female subjects of age 20
1	1	902.txt	Control action Subject 1 Subject 2 Subject 3
1	1	830.txt	and removed from 1 participants prior to analysis.
1	1	806.txt	methods using dataset 1 Subject  CSP  CSSP  FBCSP
1	1	788.txt	example in Figure 1 participant 2 shows a
1	1	76.txt	test on only 1 subject with SVM classifier
1	1	758.txt	Proposed Approach  Subject 1 Subject 2 Subject 3
1	1	751.txt	"in control mode 1 and subject ‘B’ using ‘(S,"
1	1	749.txt	C OMPET  Pair 1 User 1 (W) Pair
1	1	693.txt	test results Subject 1 Subject 2 Subject 3
1	1	588.txt	either a default 1 player mode (eye control
1	1	524.txt	experimental group and 1 subject as the control
1	1	42.txt	value for subject 1 to subject 6. The error-bar
1	1	42.txt	accuracies for subject 1 to subject 6. The error-bar
1	1	42.txt	EEG for Subject 1 to Subject 6 under the
1	1	42.txt	EEG for Subject 1 to Subject 6 under the
1	1	351.txt	points taken from 1 subject  Ensemble Classifier  80%
1	1	238.txt	armed bandit Player 1 Player 2  Arm 1
1	1	1407.txt	Ongoing development per 1 developer patient x approx. 8
1	1	1392.txt	Units for Participant 1 C  Participant  ♫  [B] Software
1	1	1377.txt	SLR  KNN  Subject 1 Subject 2 Subject 3
1	1	1376.txt	accuracy than Case 1 for Subject 4. For both
1	1	1374.txt	distributions Users  User 1 User 2 User 3
1	1	1366.txt	driving time 1reaches 1 subjects need to do
1	1	1355.txt	PEER REVIEW USER 1 USER 2  24 of
1	1	1316.txt	system in section 1 Users  ACC (%) Scenario
1	1	1292.txt	any 178  Subject 1 Subject 2 Subject 3
1	1	1174.txt	shows that Subject 1 and Subject 5 has attained
1	1	1112.txt	In the FIGURE 1 a subject walk and the
1	1	1104.txt	seen from Table 1 that Subject 5 provides the
1	1	1103.txt	phenomenon of subject 1 and subject 2 for the
1	1	1103.txt	phenomenon of subject 1 and subject 2 for the
1	1	1064.txt	Threshold values  Subject 1 Subject 2 Subject 3
1	1	1049.txt	Participant  Participant Participant 1 Participant 2 Participant Mean
1	1	1049.txt	1 Participant Participant 1 2 Participant 2 Mean Mean(SD)
1	1	1048.txt	Expert Expert  User 1 User 2 User 3
1	1	1042.txt	C OMPET  Pair 1 User 1 (W) Pair
